case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,53,100.0,0.0,0.0
subsample_even,target_positive_variant,high,27,83.62832988162513,0.011296400935205076,0.028797202502307766
trim_start_20pct,target_positive_variant,high,42,91.52252911227738,0.0004173848992981963,0.010901503089435103
trim_end_20pct,target_positive_variant,high,42,83.21317962991391,0.0007638393904752382,0.022548228606959656
trim_both_10pct,target_positive_variant,high,43,91.88472122188547,0.0004336601830443232,0.010438130099141622
amplitude_0.85,target_positive_variant,high,53,94.12032680063948,0.00017848563222115895,0.007387553656739851
amplitude_1.15,target_positive_variant,high,53,94.6707022712885,0.0001537015717198337,0.006671778954896858
fake_reverse_time,synthetic_fake_action,low,53,15.308298678578591,0.029687313878241542,0.22521301288094714
fake_shuffle_frames,synthetic_fake_action,low,53,23.160959885430504,0.02554845652887389,0.17552425059741827
fake_static_hold,synthetic_fake_action,low,53,1.479498324055778,0.025489147797944617,0.5056160551089655
fake_random_landmarks,synthetic_fake_action,low,53,0.959910236375771,0.027656282794528517,0.5575302826386402
fake_random_walk,synthetic_fake_action,low,53,2.707014715311865,0.027672001490728085,0.4331188487218305
other_demo_唱歌,other_demo_action,low,27,8.912380731133608,0.18149469415325956,0.29012745390458605
other_demo_指示,other_demo_action,low,30,11.595093221338711,0.16467638097377138,0.2585505810630224
other_demo_月亮,other_demo_action,low,47,11.09406948135524,0.04056890427692464,0.2638511401689264
other_demo_朋友,other_demo_action,low,28,12.268424093627557,0.14712768435325368,0.2517769645489225
other_demo_汽车,other_demo_action,low,44,7.435377071153991,0.03474943628792484,0.3118705070006551
other_demo_虎,other_demo_action,low,54,1.8077586124575717,0.08458462153024017,0.48156989324884
other_demo_谗_羡慕,other_demo_action,low,32,29.534375242607418,0.037848436030466406,0.1463538406286879
other_demo_跳,other_demo_action,low,19,11.878474037070218,0.0834592747423032,0.2556530794034176
other_demo_香蕉,other_demo_action,low,42,9.866978916090574,0.06341864716944202,0.27791717603110405
