case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,19,100.0,0.0,0.0
subsample_even,target_positive_variant,high,10,17.11177199386497,0.04421260794241017,0.2118484246366138
trim_start_20pct,target_positive_variant,high,15,21.263702413128616,0.03908478903882215,0.18578024147796574
trim_end_20pct,target_positive_variant,high,15,21.26545281836625,0.039074911173743884,0.18577036361288746
trim_both_10pct,target_positive_variant,high,15,21.265473632391544,0.03907479372118668,0.18577024616033028
amplitude_0.85,target_positive_variant,high,19,88.17850030427068,0.0033921114298984477,0.015096841609484893
amplitude_1.15,target_positive_variant,high,19,89.26849956399754,0.0033353865266809624,0.013622581053537803
fake_reverse_time,synthetic_fake_action,low,19,8.715038342282128,0.1087077332965271,0.29281441289428695
fake_shuffle_frames,synthetic_fake_action,low,19,10.980778421803059,0.09383333116978645,0.26508286294824257
fake_static_hold,synthetic_fake_action,low,19,45.75874298193249,0.05799198810244857,0.09381447709131324
fake_random_landmarks,synthetic_fake_action,low,19,0.0002877367893941046,1.183352027428048,1.5310361528899283
fake_random_walk,synthetic_fake_action,low,19,4.9490300169821e-07,1.5786816075103074,2.2948889082879553
other_demo_唱歌,other_demo_action,low,27,6.589155703161935,0.21746347036245284,0.3263693956275381
other_demo_指示,other_demo_action,low,30,3.412929268503996,0.32809368555546986,0.40531190885040974
other_demo_月亮,other_demo_action,low,47,5.861249261740591,0.2791929243491153,0.3404168904626888
other_demo_朋友,other_demo_action,low,28,0.4166375137453493,0.3647093648679308,0.657685067136115
other_demo_汽车,other_demo_action,low,44,1.1953871395964797,0.4918517309036267,0.5312040104256971
other_demo_花,other_demo_action,low,53,33.026657290030634,0.061896020214481935,0.13294261847353742
other_demo_虎,other_demo_action,low,54,5.741873975818569,0.2571872454259159,0.3428861462778082
other_demo_谗_羡慕,other_demo_action,low,32,3.6225892897909264,0.1884009654154916,0.39815773708963464
other_demo_香蕉,other_demo_action,low,42,8.09293692936,0.24813605491629975,0.3017014186486263
