standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,base_distance,semantic_phase_gap,semantic_phase_penalty,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight,standard_semantic_phase,query_semantic_phase
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625257608294487,0.6986023187637329,0.4541199505329132,0.0,0.0
2,0,0.06791277258566979,0.0,0.0,0.0,0.0,0.0,0.0,0.625257608294487,0.6986023187637329,0.4541199505329132,0.0,0.0
4,0,0.13582554517133957,0.0,0.0,0.0,0.0,0.0,0.0,0.625257608294487,0.6986023187637329,0.4541199505329132,0.0,0.0
6,0,0.20373831775700935,0.0,0.0,0.0,0.0,0.0,0.0,0.625257608294487,0.6986023187637329,0.4541199505329132,0.0,0.0
8,0,0.27165109034267915,0.0,0.0,0.0,0.0,0.0,0.0,0.625257608294487,0.6986023187637329,0.4541199505329132,0.0,0.0
10,0,0.33956386292834895,0.0,0.0,0.0,0.0,0.0,0.0,0.625257608294487,0.6986023187637329,0.4541199505329132,0.0,0.0
12,0,0.4074766355140187,0.0,0.0,0.0,0.0,0.0,0.0,0.625257608294487,0.6986023187637329,0.4541199505329132,0.0,0.0
14,0,0.4753894080996885,0.0,0.0,0.0,0.0,0.0,0.0,0.625257608294487,0.6986023187637329,0.4541199505329132,0.0,0.0
16,0,0.5433021806853583,0.0,0.0,0.0,0.0,0.0,0.0,0.625257608294487,0.6986023187637329,0.4541199505329132,0.0,0.0
18,0,0.611214953271028,0.0,0.032198142414860687,0.032198142414860687,0.0,0.0,0.02013213373720646,0.625257608294487,0.6986023187637329,0.4541199505329132,0.0,0.0
20,0,0.6791277258566979,0.0,0.0,0.0,0.0,0.0,0.0,0.625257608294487,0.6986023187637329,0.4541199505329132,0.0,0.0
20,4,0.6791277258566979,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.6702254235744476,0.6986023187637329,0.604012668132782,0.0,0.0
20,8,0.6791277258566979,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.6858687639236449,0.6986023187637329,0.6561571359634399,0.0,0.0
20,9,0.6791277258566979,0.5,0.0,0.0,0.0,0.0,0.0,0.6934084713459014,0.6986023187637329,0.6812894940376282,0.0,0.0
20,10,0.6791277258566979,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.7048752546310424,0.6986023187637329,0.7195121049880981,0.0,0.0
22,10,0.7470404984423676,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.7048752546310424,0.6986023187637329,0.7195121049880981,0.0,0.0
24,10,0.8149532710280374,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.7048752546310424,0.6986023187637329,0.7195121049880981,0.0,0.0
26,10,0.8828660436137072,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.7048752546310424,0.6986023187637329,0.7195121049880981,0.0,0.0
26,11,0.8828660436137072,0.6111111111111112,2.9319277947545912e-06,0.0,0.0014457437209784985,2.9319277947545912e-06,2.085831283693551e-06,0.7114197552204131,0.6986023187637329,0.7413271069526672,0.0,0.0014457437209784985
26,12,0.8828660436137072,0.6666666666666666,7.482752594172005e-06,0.0,0.002894041361287236,7.482752594172005e-06,5.274836894386681e-06,0.7049326717853546,0.6986023187637329,0.7197034955024719,0.0,0.002894041361287236
28,13,0.950778816199377,0.7222222222222222,0.032242809350785974,0.032198142414860687,0.0108708580955863,4.466693592528661e-05,0.03458813577890396,1.0727395415306091,1.209729790687561,0.7530956268310547,0.01599864475429058,0.005127786658704281
30,14,1.0186915887850467,0.7777777777777778,0.03257993216611246,0.032198142414860687,0.053273873403668404,0.00038178975125177514,0.04691142961382866,1.439887237548828,1.7259443998336792,0.7724205255508423,0.06415381282567978,0.010879939422011375
32,15,1.0866043613707166,0.8333333333333334,0.033228547314225615,0.032198142414860687,0.11115002632141113,0.001030404899364931,0.04999464377760887,1.5045690119266508,1.8061177730560303,0.8009552359580994,0.1309763342142105,0.019826307892799377
34,16,1.1545171339563864,0.8888888888888888,0.04085518616869952,0.039628482972136225,0.12647568434476852,0.0012267031965632973,0.06590863317251205,1.6132256865501402,1.7046234607696533,1.3999642133712769,0.19713149964809418,0.07065581530332565
36,17,1.222429906542056,0.9444444444444444,0.04025135226086187,0.039628482972136225,0.07655534148216248,0.0006228692887256434,0.07473645359277725,1.8567439079284667,1.8761746883392334,1.8114054203033447,0.26547950506210327,0.1889241635799408
38,18,1.290342679127726,1.0,0.03976177167770499,0.039628482972136225,0.024432778358459473,0.00013328870556876508,0.07731615006923676,1.944484508037567,2.0868782997131348,1.6122323274612427,0.34579235315322876,0.3213595747947693
40,19,1.3582554517133958,1.0555555555555556,0.03968415217610716,0.039628482972136225,0.012796759605407715,5.5669203970929467e-05,0.06665068864822388,1.679529070854187,1.8818495273590088,1.2074480056762695,0.4262827932834625,0.4134860336780548
42,20,1.4261682242990654,1.1111111111111112,0.03973080208418504,0.039628482972136225,0.020086705684661865,0.00010231911204881473,0.05699150636792183,1.4344413518905639,1.5813779830932617,1.0915892124176025,0.4909507632255554,0.47086405754089355
44,21,1.4940809968847353,1.1666666666666667,0.03976011155561598,0.039628482972136225,0.024206995964050293,0.00013162858347974936,0.05973559617996216,1.5024001002311707,1.654209017753601,1.148179292678833,0.5484933853149414,0.5242863893508911
46,22,1.5619937694704051,1.2222222222222223,0.039843600491611335,0.039628482972136225,0.03483051061630249,0.00021511751947511,0.06558583676815033,1.6460820794105528,1.8678935766220093,1.1285219192504883,0.6150041818618774,0.580173671245575
48,23,1.6299065420560748,1.2777777777777777,0.040061331542062546,0.039628482972136225,0.058464646339416504,0.0004328485699263231,0.06670965999364853,1.6651882886886595,1.9174083471298218,1.0766748189926147,0.6897532939910889,0.6312886476516724
50,24,1.6978193146417446,1.3333333333333333,0.04027277654066426,0.039628482972136225,0.07849729061126709,0.0006442935685280343,0.06215314567089081,1.543304204940796,1.7263842821121216,1.1161173582077026,0.7600730657577515,0.6815757751464844
52,28,1.7657320872274145,1.5555555555555556,0.040256915353706145,0.039628482972136225,0.0770612359046936,0.0006284323815699187,0.050769511610269547,1.2611376762390136,1.3220062255859375,1.1191110610961914,0.8117563128471375,0.7346950769424438
54,32,1.8336448598130841,1.7777777777777777,0.03992667545632543,0.039628482972136225,0.04436212778091431,0.00029819248418920226,0.0428033247590065,1.0720483303070067,0.998674750328064,1.2432533502578735,0.8406617641448975,0.7962996363639832
56,35,1.901557632398754,1.9444444444444444,0.03966542620230339,0.039628482972136225,0.009444713592529297,3.69432301671699e-05,0.03975619003176689,1.0022882342338562,0.901249885559082,1.2380443811416626,0.856397271156311,0.8658419847488403
