standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
30,30,1.0186915887850467,1.0186915887850467,0.0,0.0,1.6998134851455688,1.6998134851455688,1.6998134851455688
32,32,1.0866043613707166,1.0866043613707166,0.0,0.0,1.7628828287124634,1.7628828287124634,1.7628828287124634
34,34,1.1545171339563864,1.1545171339563864,0.0,0.0,1.6855148077011108,1.6855148077011108,1.6855148077011108
36,36,1.222429906542056,1.222429906542056,0.0,0.0,1.889553427696228,1.889553427696228,1.889553427696228
38,38,1.290342679127726,1.290342679127726,0.0,0.0,2.102116823196411,2.102116823196411,2.102116823196411
40,40,1.3582554517133958,1.3582554517133958,0.0,0.0,1.8872724771499634,1.8872724771499634,1.8872724771499634
42,42,1.4261682242990654,1.4261682242990654,0.0,0.0,1.590866684913635,1.5908666849136353,1.5908666849136353
44,44,1.4940809968847353,1.4940809968847353,0.0,0.0,1.6725775003433225,1.6725775003433228,1.6725775003433228
46,46,1.5619937694704051,1.5619937694704051,0.0,0.0,1.8899098634719849,1.8899098634719849,1.8899098634719849
48,48,1.6299065420560748,1.6299065420560748,0.0,0.0,1.943239450454712,1.943239450454712,1.943239450454712
50,50,1.6978193146417446,1.6978193146417446,0.0,0.0,1.7500361204147337,1.7500361204147339,1.7500361204147339
52,52,1.7657320872274145,1.7657320872274145,0.0,0.0,1.3374499082565308,1.3374499082565308,1.3374499082565308
54,54,1.8336448598130841,1.8336448598130841,0.0,0.0,1.0109394788742065,1.0109394788742065,1.0109394788742065
56,56,1.901557632398754,1.901557632398754,0.0,0.0,0.912822961807251,0.912822961807251,0.912822961807251
58,58,1.9694704049844238,1.9694704049844238,0.0,0.0,0.8450244069099425,0.8450244069099426,0.8450244069099426
