case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,53,100.0,0.0,0.0
subsample_even,target_positive_variant,high,27,68.89869072481699,0.029346859302089235,0.044703961282991776
trim_start_20pct,target_positive_variant,high,42,94.0264209339626,0.00024004882790054177,0.0073913243335630196
trim_end_20pct,target_positive_variant,high,42,85.5140485975467,0.0007638393904752382,0.018778741495265608
trim_both_10pct,target_positive_variant,high,43,94.0294103795097,0.0004336601830443232,0.0073875091531118
amplitude_0.85,target_positive_variant,high,53,94.6057481077725,0.001408898935266365,0.006654233944511858
amplitude_1.15,target_positive_variant,high,53,95.00237382895757,0.0013973341208839828,0.006152196843179949
fake_reverse_time,synthetic_fake_action,low,53,27.06382450703002,0.02803640262045927,0.15683666866799756
fake_shuffle_frames,synthetic_fake_action,low,53,31.92290046800601,0.028628050436567225,0.13702158608909423
fake_static_hold,synthetic_fake_action,low,53,4.826090204067612,0.05260407947133034,0.36373602332282673
fake_random_landmarks,synthetic_fake_action,low,53,0.5734092581948955,0.18895317155895436,0.6193590918617293
fake_random_walk,synthetic_fake_action,low,53,6.098201081004041,0.06189354024041693,0.33566116356662634
other_demo_唱歌,other_demo_action,low,27,17.990222922599532,0.13530969961130004,0.20584100959552903
other_demo_指示,other_demo_action,low,30,25.448796689471436,0.10644340500731027,0.16422020705592957
other_demo_月亮,other_demo_action,low,47,21.244109527307238,0.03991052001216952,0.1858908633311141
other_demo_朋友,other_demo_action,low,28,20.82004623757491,0.11992178701569631,0.1883104682374573
other_demo_汽车,other_demo_action,low,44,18.09659805075861,0.03389363659815402,0.20513354620541413
other_demo_虎,other_demo_action,low,54,5.76094274531611,0.06909431811015879,0.3424882864333336
other_demo_谗_羡慕,other_demo_action,low,32,39.50913671580057,0.036987079611719646,0.11143658778817242
other_demo_跳,other_demo_action,low,19,15.00694487440771,0.0838104282632452,0.22759885204875036
other_demo_香蕉,other_demo_action,low,42,19.713033223658964,0.05583805428357015,0.19486682208452305
