case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,53,100.0,0.0,0.0
subsample_even,target_positive_variant,high,27,84.03946891348309,0.010682202375527028,0.024070696250322026
trim_start_20pct,target_positive_variant,high,42,85.10319734238301,0.00042090924266618756,0.019482942315642383
trim_end_20pct,target_positive_variant,high,42,75.34696779884831,0.0004285714285714285,0.034096551822179466
trim_both_10pct,target_positive_variant,high,43,86.7451958637409,0.00041860465116279067,0.01718899912977987
amplitude_0.85,target_positive_variant,high,53,90.65997971510234,0.00015925415219253218,0.011814275952340261
amplitude_1.15,target_positive_variant,high,53,91.7627798421541,0.00013737654981458127,0.010356823235416066
fake_reverse_time,synthetic_fake_action,low,53,16.946330334129538,0.021143950620167957,0.21301426500748893
fake_shuffle_frames,synthetic_fake_action,low,53,26.29398961357932,0.01626378249843303,0.1602995765669774
fake_static_hold,synthetic_fake_action,low,53,1.623165542406894,0.02104440126744279,0.4944950285845109
fake_random_landmarks,synthetic_fake_action,low,53,1.0000711227243384,0.028677888051030664,0.5526118878951425
fake_random_walk,synthetic_fake_action,low,53,2.820468746939911,0.02868520387277967,0.4281920511038821
other_demo_唱歌,other_demo_action,low,27,14.187021914139025,0.1701183095522369,0.23434111067952962
other_demo_指示,other_demo_action,low,30,17.55830084562984,0.15183269802504012,0.20875720382883411
other_demo_月亮,other_demo_action,low,47,18.90953435892283,0.033974893532491876,0.19986047132235918
other_demo_朋友,other_demo_action,low,28,19.522308701672678,0.13605027604930622,0.1960334806014789
other_demo_汽车,other_demo_action,low,44,13.020458334362031,0.027214797818484786,0.24463780169943627
other_demo_虎,other_demo_action,low,54,2.468909664306186,0.08283932981835576,0.4441672277115285
other_demo_谗_羡慕,other_demo_action,low,32,39.42963047218021,0.030697761013952034,0.1116783131862361
other_demo_跳,other_demo_action,low,19,14.914778952578049,0.08649060449023316,0.2283381106330448
other_demo_香蕉,other_demo_action,low,42,14.636225772108952,0.05701425592113164,0.23060046157719177
