case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,19,100.0,0.0,0.0
subsample_even,target_positive_variant,high,10,67.42440594866284,0.03091235283603185,0.08176868645182021
trim_start_20pct,target_positive_variant,high,15,90.25936830794357,0.0045,0.020021902235320698
trim_end_20pct,target_positive_variant,high,15,90.25936830794357,0.0045,0.020021902235320698
trim_both_10pct,target_positive_variant,high,15,87.54079950090478,0.0045,0.02552673983200661
amplitude_0.85,target_positive_variant,high,19,87.70598621698046,0.006348768399149653,0.025834474528541214
amplitude_1.15,target_positive_variant,high,19,88.84531887408411,0.0062960919989895016,0.02349282952819316
fake_reverse_time,synthetic_fake_action,low,19,12.281130969857921,0.12269954404092816,0.3774791104177088
fake_shuffle_frames,synthetic_fake_action,low,19,10.65274686264161,0.07532756613458312,0.40308343302849436
fake_static_hold,synthetic_fake_action,low,19,43.730841812947595,0.030253262040813297,0.0992539884611561
fake_random_landmarks,synthetic_fake_action,low,19,0.0010477692165211246,1.1686625363206267,2.0639271809817137
fake_random_walk,synthetic_fake_action,low,19,0.0022671912445741643,1.1807637311087644,1.9249890726244718
other_demo_唱歌,other_demo_action,low,27,6.751379905122079,0.23090696325509708,0.4851761888894834
other_demo_指示,other_demo_action,low,30,4.550419017937621,0.3134665369716683,0.5561911557739808
other_demo_月亮,other_demo_action,low,47,10.985956893837585,0.3181791049192177,0.3975394274660239
other_demo_朋友,other_demo_action,low,28,3.8043819981080835,0.32679806481330603,0.5884229927221514
other_demo_汽车,other_demo_action,low,44,6.25917533909452,0.45703825078680105,0.4988019140141082
other_demo_花,other_demo_action,low,53,43.471459966255885,0.08292966408109242,0.14995180007032033
other_demo_虎,other_demo_action,low,54,17.0903759655697,0.20466754189186198,0.31799784419044935
other_demo_谗_羡慕,other_demo_action,low,32,12.72005595512361,0.15554495359407333,0.3711582412376554
other_demo_香蕉,other_demo_action,low,42,18.14019205468457,0.23843073208232635,0.3072672277197427
