standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
0,0,0.0,0.0,0.0,0.0,0.7669135332107543,0.7669135332107544,0.7669135332107544
4,4,0.2724324324324324,0.2724324324324324,0.0,0.0,0.8747419714927673,0.8747419714927673,0.8747419714927673
8,8,0.5448648648648649,0.5448648648648649,0.0,0.0,1.15986967086792,1.15986967086792,1.15986967086792
12,12,0.8172972972972974,0.8172972972972974,0.0,0.0,1.365243673324585,1.365243673324585,1.365243673324585
16,16,1.0897297297297297,1.0897297297297297,0.0,0.0,1.344862461090088,1.344862461090088,1.344862461090088
20,20,1.3621621621621622,1.3621621621621622,0.0,0.0,1.0946637392044067,1.0946637392044067,1.0946637392044067
24,24,1.6345945945945948,1.6345945945945948,0.0,0.0,0.8620989918708801,0.8620989918708801,0.8620989918708801
28,28,1.907027027027027,1.907027027027027,0.0,0.0,0.82634699344635,0.8263469934463501,0.8263469934463501
32,32,2.1794594594594594,2.1794594594594594,0.0,0.0,0.8655865788459778,0.8655865788459778,0.8655865788459778
36,36,2.451891891891892,2.451891891891892,0.0,0.0,0.8396726250648499,0.8396726250648499,0.8396726250648499
