case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,28,100.0,0.0,0.0
subsample_even,target_positive_variant,high,14,88.1488246309963,0.00771703658910174,0.015137233316531494
trim_start_20pct,target_positive_variant,high,22,92.64792437539474,0.0,0.009163636363636367
trim_end_20pct,target_positive_variant,high,22,81.71359866234467,0.0031228723943781365,0.024233970201270428
trim_both_10pct,target_positive_variant,high,22,89.2570880025376,0.0014155429534814877,0.013637922130362962
amplitude_0.85,target_positive_variant,high,28,83.54199074916642,0.014873321488167527,0.021578495677334913
amplitude_1.15,target_positive_variant,high,28,84.87538724773148,0.013845189717515577,0.01967832450651843
fake_reverse_time,synthetic_fake_action,low,28,33.04402517361116,0.009690676720904135,0.13287953009606185
fake_shuffle_frames,synthetic_fake_action,low,28,48.356293100863894,0.01020793788009119,0.08718885784241492
fake_static_hold,synthetic_fake_action,low,28,9.795606834850705,0.01029391501675089,0.278788341957377
fake_random_landmarks,synthetic_fake_action,low,28,7.829680858842796,0.013935312929763547,0.30566981227014256
fake_random_walk,synthetic_fake_action,low,28,18.546999256421522,0.013933033852212817,0.2021834610207023
other_demo_唱歌,other_demo_action,low,14,22.838139067587417,0.11277113150714854,0.17720859377045173
other_demo_指示,other_demo_action,low,16,22.331947331532433,0.126363686398173,0.17989823003677835
other_demo_月亮,other_demo_action,low,24,21.801406495909205,0.017505519234750046,0.18278348401359387
other_demo_朋友,other_demo_action,low,15,21.383057945163607,0.10185329423625311,0.1851085514776366
other_demo_汽车,other_demo_action,low,23,24.696653279439634,0.011149207614868607,0.16782029355527195
other_demo_虎,other_demo_action,low,29,8.160843279905224,0.0665807925912749,0.30069872150711624
other_demo_谗_羡慕,other_demo_action,low,17,42.139460942043094,0.011014430044315383,0.10370226837202606
other_demo_跳,other_demo_action,low,10,18.640649093141118,0.062437269749019614,0.20157906656922372
other_demo_香蕉,other_demo_action,low,22,19.59755369149266,0.05220430264255691,0.1955718527039737
