standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
0,0,0.0,0.0,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
0,4,0.0,0.13582554517133957,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
0,8,0.0,0.27165109034267915,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
0,12,0.0,0.4074766355140187,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
0,16,0.0,0.5433021806853583,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
0,20,0.0,0.6791277258566979,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
0,24,0.0,0.8149532710280374,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
4,24,0.13582554517133957,0.8149532710280374,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
8,24,0.27165109034267915,0.8149532710280374,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
12,24,0.4074766355140187,0.8149532710280374,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
16,24,0.5433021806853583,0.8149532710280374,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
20,24,0.6791277258566979,0.8149532710280374,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
24,24,0.8149532710280374,0.8149532710280374,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
28,28,0.950778816199377,0.950778816199377,0.0,0.0,1.1162077188491821,1.1162077188491821,1.1162077188491821
32,32,1.0866043613707166,1.0866043613707166,0.0,0.0,1.6039558649063108,1.603955864906311,1.603955864906311
36,36,1.222429906542056,1.222429906542056,0.0,0.0,1.7268545627593994,1.7268545627593994,1.7268545627593994
40,40,1.3582554517133958,1.3582554517133958,0.0,0.0,1.6114674806594846,1.6114674806594849,1.6114674806594849
44,44,1.4940809968847353,1.4940809968847353,0.0,0.0,1.4036868810653687,1.4036868810653687,1.4036868810653687
48,48,1.6299065420560748,1.6299065420560748,0.0,0.0,1.2424920797348022,1.2424920797348022,1.2424920797348022
52,52,1.7657320872274145,1.7657320872274145,0.0,0.0,1.3544868230819702,1.3544868230819702,1.3544868230819702
56,56,1.901557632398754,1.901557632398754,0.0,0.0,1.4890280961990356,1.4890280961990356,1.4890280961990356
60,60,2.0373831775700935,2.0373831775700935,0.0,0.0,1.2799856662750244,1.2799856662750244,1.2799856662750244
64,64,2.173208722741433,2.173208722741433,0.0,0.0,0.9749040603637695,0.9749040603637695,0.9749040603637695
68,68,2.309034267912773,2.309034267912773,0.0,0.0,0.9079811573028564,0.9079811573028564,0.9079811573028564
72,72,2.444859813084112,2.444859813084112,0.0,0.0,0.9748193621635437,0.9748193621635437,0.9748193621635437
76,76,2.580685358255452,2.580685358255452,0.0,0.0,0.9968555569648743,0.9968555569648743,0.9968555569648743
80,80,2.7165109034267916,2.7165109034267916,0.0,0.0,0.9951684474945068,0.9951684474945068,0.9951684474945068
84,84,2.852336448598131,2.852336448598131,0.0,0.0,1.040553331375122,1.040553331375122,1.040553331375122
88,88,2.9881619937694706,2.9881619937694706,0.0,0.0,1.0392165184020996,1.0392165184020996,1.0392165184020996
92,92,3.1239875389408103,3.1239875389408103,0.0,0.0,0.9749253392219543,0.9749253392219543,0.9749253392219543
96,96,3.2598130841121495,3.2598130841121495,0.0,0.0,0.8980820178985596,0.8980820178985596,0.8980820178985596
100,100,3.3956386292834893,3.3956386292834893,0.0,0.0,0.7717238068580626,0.7717238068580627,0.7717238068580627
104,104,3.531464174454829,3.531464174454829,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
106,106,3.5993769470404984,3.5993769470404984,0.0,0.0,0.6219562292098999,0.6219562292098999,0.6219562292098999
