standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,base_distance,semantic_phase_gap,semantic_phase_penalty,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight,standard_semantic_phase,query_semantic_phase
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6298481374979019,0.6986023187637329,0.46942171454429626,0.0,0.0
2,0,0.06791277258566979,0.0,0.0,0.0,0.0,0.0,0.0,0.6298481374979019,0.6986023187637329,0.46942171454429626,0.0,0.0
4,0,0.13582554517133957,0.0,0.0,0.0,0.0,0.0,0.0,0.6298481374979019,0.6986023187637329,0.46942171454429626,0.0,0.0
6,0,0.20373831775700935,0.0,0.0,0.0,0.0,0.0,0.0,0.6298481374979019,0.6986023187637329,0.46942171454429626,0.0,0.0
8,0,0.27165109034267915,0.0,0.0,0.0,0.0,0.0,0.0,0.6298481374979019,0.6986023187637329,0.46942171454429626,0.0,0.0
10,0,0.33956386292834895,0.0,0.0,0.0,0.0,0.0,0.0,0.6298481374979019,0.6986023187637329,0.46942171454429626,0.0,0.0
12,0,0.4074766355140187,0.0,0.0,0.0,0.0,0.0,0.0,0.6298481374979019,0.6986023187637329,0.46942171454429626,0.0,0.0
14,0,0.4753894080996885,0.0,0.0,0.0,0.0,0.0,0.0,0.6298481374979019,0.6986023187637329,0.46942171454429626,0.0,0.0
16,0,0.5433021806853583,0.0,0.0,0.0,0.0,0.0,0.0,0.6298481374979019,0.6986023187637329,0.46942171454429626,0.0,0.0
18,0,0.611214953271028,0.0,0.032198142414860687,0.032198142414860687,0.0,0.0,0.020279940217733383,0.6298481374979019,0.6986023187637329,0.46942171454429626,0.0,0.0
20,0,0.6791277258566979,0.0,0.0,0.0,0.0,0.0,0.0,0.6298481374979019,0.6986023187637329,0.46942171454429626,0.0,0.0
20,4,0.6791277258566979,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.6516068696975708,0.6986023187637329,0.5419508218765259,0.0,0.0
20,8,0.6791277258566979,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.6758453130722045,0.6986023187637329,0.6227456331253052,0.0,0.0
22,8,0.7470404984423676,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.6758453130722045,0.6986023187637329,0.6227456331253052,0.0,0.0
24,8,0.8149532710280374,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.6758453130722045,0.6986023187637329,0.6227456331253052,0.0,0.0
26,8,0.8828660436137072,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.6758453130722045,0.6986023187637329,0.6227456331253052,0.0,0.0
26,10,0.8828660436137072,0.5555555555555556,2.311125337472394e-07,0.0,0.0002201962925028056,2.311125337472394e-07,1.6195161833820748e-07,0.7007478535175323,0.6986023187637329,0.7057541012763977,0.0,0.0002201962925028056
26,11,0.8828660436137072,0.6111111111111112,5.891338719884512e-07,0.0,0.0004403925850056112,5.891338719884512e-07,4.0973623072204646e-07,0.6954891860485076,0.6986023187637329,0.6882252097129822,0.0,0.0004403925850056112
28,12,0.950778816199377,0.6666666666666666,0.03227061555586363,0.032198142414860687,0.01555825216928497,7.247314100294273e-05,0.033834245055913925,1.0484536230564117,1.209729790687561,0.6721425652503967,0.01599864475429058,0.0004403925850056112
30,12,1.0186915887850467,0.6666666666666666,0.03268426045329056,0.032198142414860687,0.06371342024067417,0.00048611803842987176,0.0460783950984478,1.4098038494586944,1.7259443998336792,0.6721425652503967,0.06415381282567978,0.0004403925850056112
32,13,1.0866043613707166,0.7222222222222222,0.03346195941245837,0.032198142414860687,0.12929915927816182,0.0012638169975976857,0.04955261945724487,1.4808642208576202,1.8061177730560303,0.7219392657279968,0.1309763342142105,0.0016771749360486865
34,14,1.1545171339563864,0.7777777777777778,0.034229437239763516,0.032198142414860687,0.18376129772514105,0.002031294824902828,0.04976458474993706,1.4538533866405485,1.7046234607696533,0.8687232136726379,0.19713149964809418,0.013370201922953129
36,15,1.222429906542056,0.8333333333333334,0.041705387752880185,0.039628482972136225,0.18680886179208755,0.002076904780743962,0.07448376715183258,1.7859506845474242,1.8761746883392334,1.5754280090332031,0.26547950506210327,0.07867064327001572
38,16,1.290342679127726,0.8888888888888888,0.041037661677350595,0.039628482972136225,0.14015845954418182,0.001409178705214369,0.08273002505302429,2.0159536123275754,2.0868782997131348,1.8504626750946045,0.34579235315322876,0.20563389360904694
40,17,1.3582554517133958,0.9444444444444444,0.04044305700644823,0.039628482972136225,0.09338921308517456,0.0008145740343120054,0.07244722545146942,1.7913389921188354,1.8818495273590088,1.5801477432250977,0.4262827932834625,0.33289358019828796
42,18,1.4261682242990654,1.0,0.04008936871963824,0.039628482972136225,0.06124687194824219,0.00046088574750201164,0.06080222874879837,1.5166671514511108,1.5813779830932617,1.3656752109527588,0.4909507632255554,0.42970389127731323
44,19,1.4940809968847353,1.0555555555555556,0.039930194347201624,0.039628482972136225,0.044749319553375244,0.00030171137506539614,0.0608229860663414,1.523232889175415,1.654209017753601,1.217621922492981,0.5484933853149414,0.5037440657615662
46,20,1.5619937694704051,1.1111111111111112,0.04006738563808199,0.039628482972136225,0.059069275856018066,0.0004389026659457586,0.06462343037128448,1.6128686070442197,1.8678935766220093,1.017810344696045,0.6150041818618774,0.5559349060058594
48,21,1.6299065420560748,1.1666666666666667,0.04059005445903784,0.039628482972136225,0.10560095310211182,0.0009615714869016203,0.06465863436460495,1.592967414855957,1.9174083471298218,0.835938572883606,0.6897532939910889,0.584152340888977
50,22,1.6978193146417446,1.2222222222222223,0.04140269292589038,0.039628482972136225,0.16623491048812866,0.001774209953754156,0.05901122838258743,1.4252992391586303,1.7263842821121216,0.7227674722671509,0.7600730657577515,0.5938381552696228
52,22,1.7657320872274145,1.2222222222222223,0.04218545578595708,0.039628482972136225,0.21791815757751465,0.002556972813820857,0.04818568751215935,1.1422345995903014,1.3220062255859375,0.7227674722671509,0.8117563128471375,0.5938381552696228
54,22,1.8336448598130841,1.2222222222222223,0.04265366866577089,0.039628482972136225,0.24682360887527466,0.00302518569363466,0.039066605269908905,0.91590256690979,0.998674750328064,0.7227674722671509,0.8406617641448975,0.5938381552696228
56,22,1.901557632398754,1.2222222222222223,0.04291689768350592,0.039628482972136225,0.26255911588668823,0.003288414711369695,0.03638087585568428,0.8477051615715026,0.901249885559082,0.7227674722671509,0.856397271156311,0.5938381552696228
58,22,1.9694704049844238,1.2222222222222223,0.04309793671086626,0.039628482972136225,0.2731916904449463,0.003469453738730032,0.034555185586214066,0.8017827987670898,0.8356465101242065,0.7227674722671509,0.8670298457145691,0.5938381552696228
60,22,2.0373831775700935,1.2222222222222223,0.043223049535344255,0.039628482972136225,0.2804555892944336,0.0035945665632080267,0.033384114503860474,0.772368323802948,0.7936258316040039,0.7227674722671509,0.8742937445640564,0.5938381552696228
62,22,2.1052959501557633,1.2222222222222223,0.04330079451396298,0.039628482972136225,0.2849363088607788,0.003672311541826752,0.032022733241319656,0.7395414710044861,0.7467303276062012,0.7227674722671509,0.8787744641304016,0.5938381552696228
64,22,2.173208722741433,1.2222222222222223,0.04332702949471964,0.039628482972136225,0.28644275665283203,0.0036985465225834197,0.03058246523141861,0.7058518648147583,0.6986023187637329,0.7227674722671509,0.8802809119224548,0.5938381552696228
66,22,2.241121495327103,1.2222222222222223,0.04332702949471964,0.039628482972136225,0.28644275665283203,0.0036985465225834197,0.03058246523141861,0.7058518648147583,0.6986023187637329,0.7227674722671509,0.8802809119224548,0.5938381552696228
68,22,2.309034267912773,1.2222222222222223,0.04332702949471964,0.039628482972136225,0.28644275665283203,0.0036985465225834197,0.03058246523141861,0.7058518648147583,0.6986023187637329,0.7227674722671509,0.8802809119224548,0.5938381552696228
70,23,2.3769470404984423,1.2777777777777777,0.04326177089834496,0.039628482972136225,0.2826903462409973,0.003633287926208734,0.030779149383306503,0.7114630103111267,0.6986023187637329,0.7414712905883789,0.8802809119224548,0.5975905656814575
72,24,2.444859813084112,1.3333333333333333,0.04310111416838369,0.039628482972136225,0.273377001285553,0.003472631196247465,0.033216703683137894,0.7706692278385162,0.7436363697052002,0.8337458968162537,0.881690502166748,0.6083135008811951
74,25,2.512772585669782,1.3888888888888888,0.042795436093043294,0.039628482972136225,0.2553405165672302,0.0031669531209070705,0.0322304330766201,0.7531278371810912,0.6986023187637329,0.8803540468215942,0.8831000924110413,0.627759575843811
76,26,2.580685358255452,1.4444444444444444,0.0424341638800688,0.039628482972136225,0.2334287166595459,0.002805680907932573,0.03186476603150368,0.7509224534034729,0.6986023187637329,0.8730027675628662,0.8831000924110413,0.6496713757514954
78,28,2.6485981308411217,1.5555555555555556,0.041902602577400784,0.039628482972136225,0.1997929811477661,0.002274119605264562,0.03390444442629814,0.809124994277954,0.6986023187637329,1.0670112371444702,0.8831000924110413,0.6833071112632751
80,32,2.7165109034267916,1.7777777777777777,0.04114490152872873,0.039628482972136225,0.14798378944396973,0.001516418556592509,0.0386543832719326,0.9394695520401,0.8183718919754028,1.222030758857727,0.8868489861488342,0.7388651967048645
82,36,2.784423676012461,2.0,0.04017536193502462,0.039628482972136225,0.06952154636383057,0.0005468789628883943,0.044072892516851425,1.097012972831726,0.8876355886459351,1.5855602025985718,0.8965147137641907,0.8269931674003601
84,40,2.852336448598131,2.2222222222222223,0.03970738210154978,0.039628482972136225,0.016568779945373535,7.889912941355986e-05,0.0420815572142601,1.0597918152809143,0.9171212911605835,1.3926897048950195,0.9092714190483093,0.9258401989936829
86,44,2.9202492211838007,2.4444444444444446,0.0400664191279868,0.039628482972136225,0.05897289514541626,0.0004379361558505775,0.03951030224561691,0.9861200988292693,1.0027230978012085,0.9473797678947449,0.9256303906440735,0.9846032857894897
88,44,2.9881619937694706,2.4444444444444446,0.03989496683383322,0.039628482972136225,0.04081737995147705,0.00026648386169699374,0.03855356201529503,0.9663765728473663,0.9745180606842041,0.9473797678947449,0.9437859058380127,0.9846032857894897
90,44,3.0560747663551404,2.4444444444444446,0.03977338971601879,0.039628482972136225,0.02599310874938965,0.00014490674388256843,0.03625823184847832,0.9116203963756561,0.8962949514389038,0.9473797678947449,0.9586101770401001,0.9846032857894897
92,44,3.1239875389408103,2.4444444444444446,0.03967997911920736,0.039628482972136225,0.012079060077667236,5.149614707113929e-05,0.0375380702316761,0.9460204243659973,0.9454378485679626,0.9473797678947449,0.9725242257118225,0.9846032857894897
94,44,3.1919003115264797,2.4444444444444446,0.03963683797673599,0.039628482972136225,0.0031403303146362305,8.355004599766398e-06,0.03729081526398659,0.9408120691776275,0.9379973411560059,0.9473797678947449,0.987743616104126,0.9846032857894897
96,44,3.2598130841121495,2.4444444444444446,0.039685438572191215,0.039628482972136225,0.013015151023864746,5.6955600054989034e-05,0.03279991075396538,0.8264973282814025,0.774690568447113,0.9473797678947449,0.9976184368133545,0.9846032857894897
98,44,3.3277258566978194,2.4444444444444446,0.039699942124647856,0.039628482972136225,0.015396714210510254,7.145915251163355e-05,0.030697407200932503,0.7732355535030364,0.6986023187637329,0.9473797678947449,1.0,0.9846032857894897
100,44,3.3956386292834893,2.4444444444444446,0.039699942124647856,0.039628482972136225,0.015396714210510254,7.145915251163355e-05,0.030697407200932503,0.7732355535030364,0.6986023187637329,0.9473797678947449,1.0,0.9846032857894897
102,44,3.463551401869159,2.4444444444444446,0.039699942124647856,0.039628482972136225,0.015396714210510254,7.145915251163355e-05,0.030697407200932503,0.7732355535030364,0.6986023187637329,0.9473797678947449,1.0,0.9846032857894897
104,44,3.531464174454829,2.4444444444444446,0.039699942124647856,0.039628482972136225,0.015396714210510254,7.145915251163355e-05,0.030697407200932503,0.7732355535030364,0.6986023187637329,0.9473797678947449,1.0,0.9846032857894897
