case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,19,100.0,0.0,0.0
subsample_even,target_positive_variant,high,10,77.29691718749064,0.022005464901463136,0.03090193348020004
trim_start_20pct,target_positive_variant,high,15,71.40790145816828,0.01904962677250782,0.04041139897022504
trim_end_20pct,target_positive_variant,high,15,82.15745250317931,0.006720571968766634,0.0235839152858815
trim_both_10pct,target_positive_variant,high,15,84.24463311828838,0.006897711058684991,0.02057343847736981
amplitude_0.85,target_positive_variant,high,19,86.78635139843671,0.00514585787844895,0.01700649823669116
amplitude_1.15,target_positive_variant,high,19,87.85554457224248,0.005093727674216649,0.015537151111561861
fake_reverse_time,synthetic_fake_action,low,19,25.687333011595094,0.030646782384437316,0.16310066334215073
fake_shuffle_frames,synthetic_fake_action,low,19,13.560300147851562,0.037598150888666984,0.23976285227082
fake_static_hold,synthetic_fake_action,low,19,1.9710931884132987,0.08324026849531616,0.4711898255006334
fake_random_landmarks,synthetic_fake_action,low,19,0.007422467045839369,0.5751619704800062,1.1410096772507963
fake_random_walk,synthetic_fake_action,low,19,0.0005680354519090609,0.9149100252498941,1.4494196294215338
other_demo_唱歌,other_demo_action,low,27,16.562799410097835,0.1702579146327766,0.21576132057770825
other_demo_指示,other_demo_action,low,30,8.160773144176124,0.25175275258684493,0.3006997528127508
other_demo_月亮,other_demo_action,low,47,30.028002796731602,0.05267631014127728,0.14436477757678576
other_demo_朋友,other_demo_action,low,28,15.262838517420823,0.15591709630969305,0.225569900053637
other_demo_汽车,other_demo_action,low,44,27.12138933665866,0.026581482661403807,0.15658169940002903
other_demo_花,other_demo_action,low,53,22.94584756265361,0.04120654626350396,0.17664398399295017
other_demo_虎,other_demo_action,low,54,9.894054997747757,0.11450619003053715,0.27758833374012726
other_demo_谗_羡慕,other_demo_action,low,32,32.14136490909477,0.05495902599942724,0.13620316307604546
other_demo_香蕉,other_demo_action,low,42,22.34402440812459,0.13012902013510613,0.17983335179597335
