case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,19,100.0,0.0,0.0
subsample_even,target_positive_variant,high,10,75.91936854349966,0.03091235283603185,0.0604090263331891
trim_start_20pct,target_positive_variant,high,15,93.58828053399921,0.0045,0.013502703296486004
trim_end_20pct,target_positive_variant,high,15,93.58828053399921,0.0045,0.013502703296486004
trim_both_10pct,target_positive_variant,high,15,91.94286556276369,0.0045,0.016695509102563833
amplitude_0.85,target_positive_variant,high,19,90.4078552413152,0.00033534994297205155,0.01826839753852836
amplitude_1.15,target_positive_variant,high,19,91.57663669376335,0.00028841274194443383,0.01593986531812933
fake_reverse_time,synthetic_fake_action,low,19,12.215246896217437,0.12366778203228869,0.37844734840906935
fake_shuffle_frames,synthetic_fake_action,low,19,10.606897645206494,0.07610395465134837,0.40385982154525957
fake_static_hold,synthetic_fake_action,low,19,43.730841812947595,0.030253262040813297,0.0992539884611561
fake_random_landmarks,synthetic_fake_action,low,19,0.0010477692165211246,1.1686625363206267,2.0639271809817137
fake_random_walk,synthetic_fake_action,low,19,0.0022671912445741643,1.1807637311087644,1.9249890726244718
other_demo_唱歌,other_demo_action,low,27,6.751379905122079,0.23090696325509708,0.4851761888894834
other_demo_指示,other_demo_action,low,30,4.550419017937621,0.3134665369716683,0.5561911557739808
other_demo_月亮,other_demo_action,low,47,10.985956893837585,0.3181791049192177,0.3975394274660239
other_demo_朋友,other_demo_action,low,28,3.8043819981080835,0.32679806481330603,0.5884229927221514
other_demo_汽车,other_demo_action,low,44,6.25917533909452,0.45703825078680105,0.4988019140141082
other_demo_花,other_demo_action,low,53,42.245134055783446,0.0880804456478413,0.15510258163706922
other_demo_虎,other_demo_action,low,54,17.0903759655697,0.20466754189186198,0.31799784419044935
other_demo_谗_羡慕,other_demo_action,low,32,12.72005595512361,0.15554495359407333,0.3711582412376554
other_demo_香蕉,other_demo_action,low,42,18.14019205468457,0.23843073208232635,0.3072672277197427
