word,variant,kind,gated,passed,score,min_score,dtw_distance,normalized_distance,result_finite,vector_nonfinite,mask_nonfinite,zero_mask_values,pattern,active_frame_count,changed_values,skipped_values,total_records,fixture_json,capture_quality_status,capture_quality_reason,semantic_floor_source,semantic_floor_reason,exception,rationale
花,self_reloaded,positive,True,True,100.0,95.0,0.0,0.0,True,0,0,5478,none,0,0,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/self_reloaded.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,原始标准 JSON 重载后应保持近满分。
花,left_shoulder_xy_outlier_sparse_interpolated,positive,True,True,98.75977833584969,75.0,0.004113213864773623,0.004483155080159758,True,0,0,5478,sparse_every_7f,8,16,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/left_shoulder_xy_outlier_sparse_interpolated.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,稀疏有限肩部 x/y 离群应由相邻可信肩锚点插值，不能制造归一化抖动。
花,left_shoulder_z_outlier_sparse_interpolated,positive,True,True,98.75977833584969,75.0,0.004113213864773623,0.004483155080159758,True,0,0,5478,sparse_every_7f,8,8,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/left_shoulder_z_outlier_sparse_interpolated.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,稀疏有限肩部 z 离群应由相邻可信肩锚点插值。
花,duplicate_shoulders_sparse_interpolated,positive,True,True,98.75977833584969,75.0,0.004113213864773623,0.004483155080159758,True,0,0,5478,sparse_every_7f,8,24,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/duplicate_shoulders_sparse_interpolated.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,稀疏肩点塌缩不能把 shoulder scale 压到近零。
花,extreme_shoulder_span_sparse_interpolated,positive,True,True,98.75977833584969,75.0,0.004113213864773623,0.004483155080159758,True,0,0,5478,sparse_every_7f,8,16,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/extreme_shoulder_span_sparse_interpolated.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,稀疏异常肩宽不能缩放手部与双手关系特征。
花,vertical_shoulder_shift_sparse_interpolated,positive,True,True,98.75977833584969,75.0,0.004113213864773623,0.004483155080159758,True,0,0,5478,sparse_every_7f,8,16,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/vertical_shoulder_shift_sparse_interpolated.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,稀疏肩部 +0.7 边界漂移应由可信相邻帧插值。
花,left_shoulder_xy_outlier_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,5478,full,53,106,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/left_shoulder_xy_outlier_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段肩部 x/y 离群时，应使用有效手部中心/掌尺度 fallback。
花,left_shoulder_z_outlier_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,5478,full,53,53,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/left_shoulder_z_outlier_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段肩部 z 离群时，应使用有效手部中心/掌尺度 fallback。
花,duplicate_shoulders_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,5478,full,53,159,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/duplicate_shoulders_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段肩点塌缩时，应拒绝近零 shoulder scale 并使用手部 fallback。
花,extreme_shoulder_span_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,5478,full,53,106,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/extreme_shoulder_span_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段异常肩宽时，应拒绝离群 shoulder scale 并使用手部 fallback。
花,vertical_shoulder_shift_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,5478,full,53,106,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/vertical_shoulder_shift_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段肩部 +0.7 边界漂移时，应由 pose 拓扑一致性拒绝并使用手部 fallback。
花,both_shoulders_z_positive_full_hand_fallback,positive,True,True,78.03918597890197,70.0,0.027474191233829253,0.035954069660423346,True,0,0,5478,full,53,106,0,53,work/generated/scoring_mvp_run3/flower_jump_quality_gate_20260604_hand_internal_topology_72gate_v1/pose_normalization_anchor_robustness_gate/fixtures/花/both_shoulders_z_positive_full_hand_fallback.json,score_valid,score_valid,short_visible_core,query_not_short_core_capture,,整段双肩 z 正向漂移时，应由 pose 拓扑或肩手流一致性拒绝。
