case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,19,100.0,0.0,0.0
subsample_even,target_positive_variant,high,10,22.144917316029222,0.19761111378799287,0.27136119282720816
trim_start_20pct,target_positive_variant,high,15,91.63317678612742,0.00523643262137705,0.017560573238654113
trim_end_20pct,target_positive_variant,high,15,92.48236285910735,0.004623523622309277,0.01568563492760644
trim_both_10pct,target_positive_variant,high,15,92.46194787247741,0.004684659657405514,0.015746770962702675
amplitude_0.85,target_positive_variant,high,19,93.3098884090875,0.004441662582159622,0.014018519662335256
amplitude_1.15,target_positive_variant,high,19,96.14854180588841,0.004391492177204945,0.008606680642887447
fake_reverse_time,synthetic_fake_action,low,19,6.212739264981166,0.3062591405637579,0.5001422907292408
fake_shuffle_frames,synthetic_fake_action,low,19,8.045779370251278,0.19378505059387016,0.4536040560991246
fake_static_hold,synthetic_fake_action,low,19,4.083107230423617,0.2864163628208888,0.38379742936076566
fake_random_landmarks,synthetic_fake_action,low,19,0.04783868025075758,0.7484179661771385,1.3761163696392051
fake_random_walk,synthetic_fake_action,low,19,0.06181420685401114,0.9541559603838966,1.32998260366023
other_demo_唱歌,other_demo_action,low,27,5.593657812454067,0.32410038593866336,0.519036617436841
other_demo_指示,other_demo_action,low,30,3.194060027143887,0.4516189068803079,0.6198979216772122
other_demo_月亮,other_demo_action,low,47,4.411000466325089,0.4376328623570248,0.5617923586463909
other_demo_朋友,other_demo_action,low,28,1.088961425174444,0.5522582079954086,0.8135902376838613
other_demo_汽车,other_demo_action,low,44,2.6136425904394525,0.5588130200449175,0.6559965556410479
other_demo_花,other_demo_action,low,53,20.942686967346244,0.2020165386675239,0.28140852083947027
other_demo_虎,other_demo_action,low,54,9.941999990154654,0.2795184687963472,0.41551235627505995
other_demo_谗_羡慕,other_demo_action,low,32,8.294833515045426,0.22744732021550051,0.4481167199518863
other_demo_香蕉,other_demo_action,low,42,6.855024185733202,0.372289148795004,0.4824339020624496
