case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,28,100.0,0.0,0.0
subsample_even,target_positive_variant,high,14,87.93538844338458,0.007761838410227208,0.015428143610076444
trim_start_20pct,target_positive_variant,high,22,91.5490350975747,0.0,0.010595454545454549
trim_end_20pct,target_positive_variant,high,22,77.11869076892822,0.003079460896042943,0.031178941484866197
trim_both_10pct,target_positive_variant,high,22,86.87333921950658,0.001377055834945709,0.016886279902035777
amplitude_0.85,target_positive_variant,high,28,83.63444881754603,0.013861499303402084,0.021445762029393595
amplitude_1.15,target_positive_variant,high,28,84.30942665455925,0.013905213450876678,0.02048118054248575
fake_reverse_time,synthetic_fake_action,low,28,32.09304512565804,0.00969202871488367,0.13638370104947664
fake_shuffle_frames,synthetic_fake_action,low,28,37.31206873729996,0.010260368773965819,0.11830240236376566
fake_static_hold,synthetic_fake_action,low,28,3.8732358208814217,0.010133751554160315,0.39012958786573904
fake_random_landmarks,synthetic_fake_action,low,28,3.583487616182051,0.01373830439055447,0.39946003983968237
fake_random_walk,synthetic_fake_action,low,28,13.554140742835209,0.013735114167470145,0.23981737145619847
other_demo_唱歌,other_demo_action,low,14,17.582421728746,0.162641247728193,0.20859246581456015
other_demo_指示,other_demo_action,low,16,14.048681949439622,0.2110814284127262,0.23551699272440263
other_demo_月亮,other_demo_action,low,24,44.23423966844619,0.017533264472155665,0.09788052523932558
other_demo_朋友,other_demo_action,low,15,19.273182988452636,0.128160362354536,0.1975746646520092
other_demo_汽车,other_demo_action,low,23,52.53962869518054,0.011147694212047065,0.07723229626127676
other_demo_虎,other_demo_action,low,29,15.712989617956245,0.0904530597604744,0.22208189418118635
other_demo_谗_羡慕,other_demo_action,low,17,56.57133661020758,0.01100627739668852,0.0683601299240861
other_demo_跳,other_demo_action,low,10,15.524003685748413,0.09147827262180062,0.22353392820706336
other_demo_香蕉,other_demo_action,low,22,30.816334184637807,0.07188346303630186,0.14125503670969378
