standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
0,0,0.0,0.0,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
0,4,0.0,0.13582554517133957,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
0,8,0.0,0.27165109034267915,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
0,12,0.0,0.4074766355140187,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
0,16,0.0,0.5433021806853583,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
0,20,0.0,0.6791277258566979,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
0,24,0.0,0.8149532710280374,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
4,24,0.13582554517133957,0.8149532710280374,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
8,24,0.27165109034267915,0.8149532710280374,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
12,24,0.4074766355140187,0.8149532710280374,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
16,24,0.5433021806853583,0.8149532710280374,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
20,24,0.6791277258566979,0.8149532710280374,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
24,24,0.8149532710280374,0.8149532710280374,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
28,28,0.950778816199377,0.950778816199377,0.0,0.0,1.1050139665603638,1.1050139665603638,1.1050139665603638
32,32,1.0866043613707166,1.0866043613707166,0.0,0.0,1.6198818683624265,1.6198818683624268,1.6198818683624268
36,36,1.222429906542056,1.222429906542056,0.0,0.0,1.791361927986145,1.791361927986145,1.791361927986145
40,40,1.3582554517133958,1.3582554517133958,0.0,0.0,1.6914955377578735,1.6914955377578735,1.6914955377578735
44,44,1.4940809968847353,1.4940809968847353,0.0,0.0,1.454816937446594,1.4548169374465942,1.4548169374465942
48,48,1.6299065420560748,1.6299065420560748,0.0,0.0,1.2708067893981934,1.2708067893981934,1.2708067893981934
52,52,1.7657320872274145,1.7657320872274145,0.0,0.0,1.4046567678451538,1.4046567678451538,1.4046567678451538
56,56,1.901557632398754,1.901557632398754,0.0,0.0,1.5619927644729614,1.5619927644729614,1.5619927644729614
60,60,2.0373831775700935,2.0373831775700935,0.0,0.0,1.3238683938980103,1.3238683938980103,1.3238683938980103
64,64,2.173208722741433,2.173208722741433,0.0,0.0,0.9610333442687988,0.9610333442687988,0.9610333442687988
68,68,2.309034267912773,2.309034267912773,0.0,0.0,0.8697845935821533,0.8697845935821533,0.8697845935821533
72,72,2.444859813084112,2.444859813084112,0.0,0.0,0.9371438026428223,0.9371438026428223,0.9371438026428223
76,76,2.580685358255452,2.580685358255452,0.0,0.0,0.9599712491035461,0.9599712491035461,0.9599712491035461
80,80,2.7165109034267916,2.7165109034267916,0.0,0.0,0.9709118008613585,0.9709118008613586,0.9709118008613586
84,84,2.852336448598131,2.852336448598131,0.0,0.0,1.0268909931182861,1.0268909931182861,1.0268909931182861
88,88,2.9881619937694706,2.9881619937694706,0.0,0.0,1.0268902778625488,1.0268902778625488,1.0268902778625488
92,92,3.1239875389408103,3.1239875389408103,0.0,0.0,0.9586755037307739,0.9586755037307739,0.9586755037307739
96,96,3.2598130841121495,3.2598130841121495,0.0,0.0,0.8685486912727356,0.8685486912727356,0.8685486912727356
100,100,3.3956386292834893,3.3956386292834893,0.0,0.0,0.7406725287437439,0.7406725287437439,0.7406725287437439
104,104,3.531464174454829,3.531464174454829,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
106,106,3.5993769470404984,3.5993769470404984,0.0,0.0,0.6061756610870361,0.6061756610870361,0.6061756610870361
