case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,28,100.0,0.0,0.0
subsample_even,target_positive_variant,high,14,83.50724821688218,0.014408656529017858,0.021628410348721913
trim_start_20pct,target_positive_variant,high,22,90.15361693167539,0.0036015531846455167,0.012438613905917172
trim_end_20pct,target_positive_variant,high,22,80.56273725040093,0.008035498538187571,0.025936075244340405
trim_both_10pct,target_positive_variant,high,22,88.12076693818823,0.00506793601172311,0.015175435290399275
amplitude_0.85,target_positive_variant,high,28,78.11242920785018,0.02502600848674774,0.02964251964213901
amplitude_1.15,target_positive_variant,high,28,78.49416490789729,0.025022368345941817,0.02905750756151895
fake_reverse_time,synthetic_fake_action,low,28,25.098575787302142,0.03656489273597454,0.1658830899602355
fake_shuffle_frames,synthetic_fake_action,low,28,49.7322015647301,0.026358097791671753,0.08382210526641973
fake_static_hold,synthetic_fake_action,low,28,17.23702718834687,0.024013119084494456,0.21097324469907863
fake_random_landmarks,synthetic_fake_action,low,28,7.097892465242377,0.08735250575201851,0.31744467382640007
fake_random_walk,synthetic_fake_action,low,28,13.418246096934924,0.07397093091692243,0.2410265707451501
other_demo_case,other_demo_action,low,14,14.082422850065665,0.17226243019104004,0.23522913271708554
other_demo_case,other_demo_action,low,16,15.522978232068304,0.1764904601233346,0.2235418551895948
other_demo_case,other_demo_action,low,24,23.19122671175682,0.04675320957017982,0.17536753653743556
other_demo_case,other_demo_action,low,15,14.678368553655632,0.15064018113272531,0.23025543635096646
other_demo_case,other_demo_action,low,23,24.62880640398191,0.043300413503879455,0.16815041233132774
other_demo_case,other_demo_action,low,29,6.355229507290053,0.13389159611293247,0.3307070601066038
other_demo_case,other_demo_action,low,17,38.02359411710374,0.03598154879905082,0.11603559853445825
other_demo_case,other_demo_action,low,10,14.655248370440916,0.09153915303094047,0.23044459969672515
other_demo_case,other_demo_action,low,22,16.61307737409947,0.09828844335344103,0.2153976008581993
