case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,53,100.0,0.0,0.0
subsample_even,target_positive_variant,high,27,87.42100165951922,0.007379689990880893,0.016132156632636608
trim_start_20pct,target_positive_variant,high,42,88.36388193245604,0.00012850925247419388,0.014844825031065597
trim_end_20pct,target_positive_variant,high,42,84.14628016585559,0.0004285714285714285,0.020713616535720503
trim_both_10pct,target_positive_variant,high,43,91.21062895370497,0.00041860465116279067,0.011039850018443941
amplitude_0.85,target_positive_variant,high,53,84.94221152515433,0.012368154955181291,0.01958388301444
amplitude_1.15,target_positive_variant,high,53,85.53005420287188,0.012412251684931302,0.01875628327994941
fake_reverse_time,synthetic_fake_action,low,53,32.89565223644158,0.010026848333802123,0.1334195625380997
fake_shuffle_frames,synthetic_fake_action,low,53,47.548679230701204,0.008418959413937424,0.08920994085762769
fake_static_hold,synthetic_fake_action,low,53,9.763485045033216,0.010797457588258178,0.27918249300153014
fake_random_landmarks,synthetic_fake_action,low,53,7.321054910131135,0.0125929105482777,0.31372989059907813
fake_random_walk,synthetic_fake_action,low,53,11.96956773100106,0.012595627025314426,0.2547363335722335
other_demo_唱歌,other_demo_action,low,27,19.63248830921405,0.14137974687810184,0.195358131024317
other_demo_指示,other_demo_action,low,30,22.951479480682067,0.1249138508505742,0.1766145343404173
other_demo_月亮,other_demo_action,low,47,24.627943334116363,0.01714657578142282,0.16815461757769204
other_demo_朋友,other_demo_action,low,28,26.52219541227084,0.11063795541514518,0.15926258889943729
other_demo_汽车,other_demo_action,low,44,20.543282949726173,0.010882450315205997,0.18991633946852804
other_demo_虎,other_demo_action,low,54,5.497706497393253,0.06360053501491385,0.34810070174309954
other_demo_谗_羡慕,other_demo_action,low,32,48.733812727394294,0.01585535226255708,0.0862556508361767
other_demo_跳,other_demo_action,low,19,20.598796395480747,0.061344717633694416,0.18959250471640207
other_demo_香蕉,other_demo_action,low,42,21.264240965472524,0.041757708629389184,0.18577720223947272
