case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,47,100.0,0.0,0.0
subsample_even,target_positive_variant,high,24,58.90542719436896,0.04515673716485126,0.06350843484676966
trim_start_20pct,target_positive_variant,high,38,38.96336551939733,0.0009473684210526314,0.11310579923718399
trim_end_20pct,target_positive_variant,high,38,45.534473513305954,0.0004736842105263157,0.09440405847327038
trim_both_10pct,target_positive_variant,high,37,51.17313710000971,0.0014594594594594594,0.08039465491721277
amplitude_0.85,target_positive_variant,high,47,87.61509259168486,0.00027596560154916636,0.015948819243647487
amplitude_1.15,target_positive_variant,high,47,89.12799570605604,0.00023736099082275825,0.013882811746248802
fake_reverse_time,synthetic_fake_action,low,47,16.47094163351475,0.03734360556280184,0.21642869649416435
fake_shuffle_frames,synthetic_fake_action,low,47,2.914622577682109,0.10364903196986627,0.42425158205906055
fake_static_hold,synthetic_fake_action,low,47,0.14447110773195354,0.18176969953563238,0.7847815108681653
fake_random_landmarks,synthetic_fake_action,low,47,0.0871803514245014,0.26531936089541275,0.845393578457528
fake_random_walk,synthetic_fake_action,low,47,0.08437551958903453,0.45681373941058895,0.8493177789245081
other_demo_唱歌,other_demo_action,low,27,5.052659644356204,0.27609559273717427,0.3582306502907948
other_demo_指示,other_demo_action,low,30,12.932064900758997,0.09798492283712139,0.24545523690242305
other_demo_朋友,other_demo_action,low,28,21.263029208822324,0.10392377500828327,0.18578404071264382
other_demo_汽车,other_demo_action,low,44,14.034292714215141,0.033536621813691325,0.23563996462454684
other_demo_花,other_demo_action,low,53,5.292779204078543,0.03418725714331768,0.35265920504220427
other_demo_虎,other_demo_action,low,54,7.479825469709038,0.09784832561469625,0.3111552872640626
other_demo_谗_羡慕,other_demo_action,low,32,36.87830420621872,0.05624545158666144,0.1197056123700092
other_demo_跳,other_demo_action,low,19,19.668683679062127,0.07529538837384349,0.19513709712684987
other_demo_香蕉,other_demo_action,low,42,10.342445954069762,0.11211777861681985,0.2722696550716802
