case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,19,100.0,0.0,0.0
subsample_even,target_positive_variant,high,10,68.47652945444412,0.02640425587665739,0.045441496216137765
trim_start_20pct,target_positive_variant,high,15,45.689392607671344,0.02386306047416571,0.09399648291249342
trim_end_20pct,target_positive_variant,high,15,93.5642261368662,0.0013846153846153845,0.007982648994456405
trim_both_10pct,target_positive_variant,high,15,89.05386419205284,0.002769230769230769,0.013911454042084069
amplitude_0.85,target_positive_variant,high,19,85.74842437483234,0.006651595111148512,0.018450296969805782
amplitude_1.15,target_positive_variant,high,19,81.90113041206934,0.008933783415043431,0.023958887145498018
fake_reverse_time,synthetic_fake_action,low,19,12.572764994554836,0.08877274341672742,0.2488364663796333
fake_shuffle_frames,synthetic_fake_action,low,19,24.041343532059475,0.07887472551776033,0.17104742286310096
fake_static_hold,synthetic_fake_action,low,19,15.087042509852433,0.06035581628097629,0.22696007069835822
fake_random_landmarks,synthetic_fake_action,low,19,0.05988732231523652,0.5968428058928649,0.8904552755689432
fake_random_walk,synthetic_fake_action,low,19,0.008368586258273449,0.951052267015349,1.1266128600667933
other_demo_唱歌,other_demo_action,low,27,8.260345531790367,0.2681301588490814,0.29924445208731065
other_demo_指示,other_demo_action,low,30,4.042148789964211,0.3313921907854821,0.38500725080500353
other_demo_月亮,other_demo_action,low,47,9.418567776931132,0.12333252043862984,0.283498457954959
other_demo_朋友,other_demo_action,low,28,6.963535240068902,0.25587011947168176,0.3197379484567776
other_demo_汽车,other_demo_action,low,44,6.893035990812075,0.1260698182306242,0.32095902728897496
other_demo_花,other_demo_action,low,53,21.843734967843737,0.05267153103979589,0.18255072416659524
other_demo_虎,other_demo_action,low,54,3.2067209187674943,0.20495126733103763,0.4127905549904569
other_demo_谗_羡慕,other_demo_action,low,32,30.294357596316264,0.08490939662785478,0.14330504505082076
other_demo_香蕉,other_demo_action,low,42,25.7932517404856,0.1385908058240743,0.16260687464636564
