case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,44,100.0,0.0,0.0
subsample_even,target_positive_variant,high,22,57.50667771095651,0.020583933120931576,0.06639229329890856
trim_start_20pct,target_positive_variant,high,35,60.08487497743194,0.0006947410124922645,0.0611294448466458
trim_end_20pct,target_positive_variant,high,35,39.34700024009022,0.0008955384816024374,0.1119300536173166
trim_both_10pct,target_positive_variant,high,36,62.85710185785513,0.0030816352512495525,0.057719814160436964
amplitude_0.85,target_positive_variant,high,44,90.96022956081836,0.00031419278270166794,0.011573962843951678
amplitude_1.15,target_positive_variant,high,44,90.34479498543595,0.0002687052313235418,0.01235907200848622
fake_reverse_time,synthetic_fake_action,low,44,13.699670843495825,0.05462438472149667,0.2385358055357813
fake_shuffle_frames,synthetic_fake_action,low,44,2.514532585520314,0.050631183865687476,0.44196999004758186
fake_static_hold,synthetic_fake_action,low,44,0.3120293523285882,0.10143427462068041,0.6923793844331468
fake_random_landmarks,synthetic_fake_action,low,44,0.12436640731058085,0.05254079876759621,0.8027632030593826
fake_random_walk,synthetic_fake_action,low,44,0.16265929883094854,0.05252495971872621,0.7705521171459643
other_demo_唱歌,other_demo_action,low,27,6.060794476660837,0.1654916368382995,0.33639951512888866
other_demo_指示,other_demo_action,low,30,13.973490875105664,0.05756815549923531,0.23616097922976872
other_demo_月亮,other_demo_action,low,47,6.877719903460318,0.05878794733617764,0.3212259598022198
other_demo_朋友,other_demo_action,low,28,14.220472015166324,0.05876691802284793,0.2340585082093189
other_demo_花,other_demo_action,low,53,2.549796587954719,0.040872849750384924,0.4402987919314834
other_demo_虎,other_demo_action,low,54,15.975428676565059,0.055464006232783025,0.22009420222448983
other_demo_谗_羡慕,other_demo_action,low,32,15.767843304824444,0.05819958857354372,0.2216637064475872
other_demo_跳,other_demo_action,low,19,10.484643090790916,0.05922169268242325,0.27063102746344475
other_demo_香蕉,other_demo_action,low,42,10.897226965777525,0.05718309787601429,0.2659994203115156
