standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
0,0,0.0,0.0,0.0,0.0,0.7651370763778687,0.7651370763778687,0.7651370763778687
4,4,0.2724324324324324,0.2724324324324324,0.0,0.0,0.8622328042984009,0.8622328042984009,0.8622328042984009
8,8,0.5448648648648649,0.5448648648648649,0.0,0.0,1.1592824459075928,1.1592824459075928,1.1592824459075928
12,12,0.8172972972972974,0.8172972972972974,0.0,0.0,1.3772523403167725,1.3772523403167725,1.3772523403167725
16,16,1.0897297297297297,1.0897297297297297,0.0,0.0,1.3522367477416992,1.3522367477416992,1.3522367477416992
20,20,1.3621621621621622,1.3621621621621622,0.0,0.0,1.090181827545166,1.090181827545166,1.090181827545166
24,24,1.6345945945945948,1.6345945945945948,0.0,0.0,0.8553152084350586,0.8553152084350586,0.8553152084350586
28,28,1.907027027027027,1.907027027027027,0.0,0.0,0.8238792419433594,0.8238792419433594,0.8238792419433594
32,32,2.1794594594594594,2.1794594594594594,0.0,0.0,0.86786550283432,0.8678655028343201,0.8678655028343201
36,36,2.451891891891892,2.451891891891892,0.0,0.0,0.846616804599762,0.846616804599762,0.846616804599762
