case_id,case_type,expected,query_length,prototype_score,dtw_distance,normalized_distance
self,target_positive_variant,high,10,100.0,0.0,0.0
subsample_even,target_positive_variant,high,5,77.01205706751979,0.023016853569478347,0.031344982932016804
trim_start_20pct,target_positive_variant,high,8,78.5321136704625,0.012538517794121688,0.028999506421356794
trim_end_20pct,target_positive_variant,high,8,78.85144898325268,0.009168916036240036,0.02851253955548768
trim_both_10pct,target_positive_variant,high,8,83.60766444414762,0.006904400347181956,0.021484198817504005
amplitude_0.85,target_positive_variant,high,10,88.54633696744631,0.0031524546162564632,0.014597302733056507
amplitude_1.15,target_positive_variant,high,10,89.6211650853483,0.003121633658167542,0.013149441171810645
fake_reverse_time,synthetic_fake_action,low,10,26.632354354493582,0.03146167716950521,0.15876520562557303
fake_shuffle_frames,synthetic_fake_action,low,10,35.07503118664358,0.04705904365638513,0.12572168050299673
fake_static_hold,synthetic_fake_action,low,10,2.3417279071923924,0.07156264003006922,0.4505137328688824
fake_random_landmarks,synthetic_fake_action,low,10,0.004626109562649258,0.6094722513100388,1.1977451060809043
fake_random_walk,synthetic_fake_action,low,10,0.0006321565627601498,0.9515512680945788,1.4365852385517823
other_demo_唱歌,other_demo_action,low,14,11.834939345006498,0.16220798443358803,0.2560936881705045
other_demo_指示,other_demo_action,low,16,9.441794914851531,0.25154551455783075,0.2832028901543694
other_demo_月亮,other_demo_action,low,24,32.673603976250334,0.05555219197645939,0.13423231822947834
other_demo_朋友,other_demo_action,low,15,13.919722950829513,0.1899542176207688,0.23662361210850408
other_demo_汽车,other_demo_action,low,23,33.10365307872248,0.02672790650357478,0.1326631853734496
other_demo_花,other_demo_action,low,28,21.0294173424993,0.041274809178399326,0.18710974832070615
other_demo_虎,other_demo_action,low,29,9.086084721149597,0.10865839152755206,0.28781113131992886
other_demo_谗_羡慕,other_demo_action,low,17,41.512602930207244,0.03308317317560805,0.10550077437470157
other_demo_香蕉,other_demo_action,low,22,21.674131852418597,0.13223834083389716,0.18348608604822703
