standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,base_distance,semantic_phase_gap,semantic_phase_penalty,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight,standard_semantic_phase,query_semantic_phase
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
2,0,0.06791277258566979,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
4,0,0.13582554517133957,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
6,0,0.20373831775700935,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
8,0,0.27165109034267915,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
10,0,0.33956386292834895,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
12,0,0.4074766355140187,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
14,0,0.4753894080996885,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
16,0,0.5433021806853583,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
18,0,0.611214953271028,0.0,0.032198142414860687,0.032198142414860687,0.0,0.0,0.019699446856975555,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
20,0,0.6791277258566979,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
22,0,0.7470404984423676,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
24,0,0.8149532710280374,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
26,0,0.8828660436137072,0.0,0.0,0.0,0.0,0.0,0.0,0.6118193566799164,0.6986023187637329,0.4093257784843445,0.0,0.0
28,0,0.950778816199377,0.0,0.032273398618997716,0.032198142414860687,0.01599864475429058,7.52562041370274e-05,0.031292565166950226,0.969608587026596,1.209729790687561,0.4093257784843445,0.01599864475429058,0.0
30,0,1.0186915887850467,0.0,0.03268880205256694,0.032198142414860687,0.06415381282567978,0.0004906596377062535,0.043507449328899384,1.3309588134288788,1.7259443998336792,0.4093257784843445,0.06415381282567978,0.0
32,0,1.0866043613707166,0.0,0.0334841404875984,0.032198142414860687,0.1309763342142105,0.001285998072737713,0.04644518718123436,1.3870801746845245,1.8061177730560303,0.4093257784843445,0.1309763342142105,0.0
34,0,1.1545171339563864,0.0,0.03443146074491096,0.032198142414860687,0.19713149964809418,0.0022333183300502803,0.04531297832727432,1.3160341560840607,1.7046234607696533,0.4093257784843445,0.19713149964809418,0.0
36,5,1.222429906542056,0.5,0.03553603106450307,0.032198142414860687,0.26547950506210327,0.0033378886496423866,0.05245087668299675,1.4759913742542266,1.8761746883392334,0.5422303080558777,0.26547950506210327,0.0
38,7,1.290342679127726,0.7,0.036967180223400814,0.032198142414860687,0.34579235315322876,0.004769037808540127,0.06155537813901901,1.6651358902454374,2.0868782997131348,0.6810702681541443,0.34579235315322876,0.0
40,8,1.3582554517133958,0.8,0.045060995933035,0.039628482972136225,0.3808194249868393,0.005432512960898781,0.07488027215003967,1.6617536425590513,1.8818495273590088,1.1481965780258179,0.4262827932834625,0.04546336829662323
42,9,1.4261682242990654,0.9,0.043949534175939664,0.039628482972136225,0.32142603397369385,0.004321051203803438,0.06773030757904053,1.5410927057266235,1.5813779830932617,1.4470937252044678,0.4909507632255554,0.16952472925186157
44,10,1.4940809968847353,1.0,0.042187526078585266,0.039628482972136225,0.2180488407611847,0.0025590431064490392,0.06759082525968552,1.602151882648468,1.654209017753601,1.4806852340698242,0.5484933853149414,0.3304445445537567
46,11,1.5619937694704051,1.1,0.040786561190704555,0.039628482972136225,0.1211957335472107,0.0011580782185683322,0.07130583375692368,1.748267841339111,1.8678935766220093,1.4691411256790161,0.6150041818618774,0.49380844831466675
48,12,1.6299065420560748,1.2,0.04005805522005262,0.039628482972136225,0.05813652276992798,0.0004295722479163936,0.06878900527954102,1.7172327637672422,1.9174083471298218,1.2501564025878906,0.6897532939910889,0.6316167712211609
50,13,1.6978193146417446,1.3,0.03997779441017353,0.039628482972136225,0.049878478050231934,0.0003493114380373043,0.05952379107475281,1.488921344280243,1.7263842821121216,0.9348411560058594,0.7600730657577515,0.7101945877075195
52,15,1.7657320872274145,1.5,0.040269152632699194,0.039628482972136225,0.07817000150680542,0.0006406696605629689,0.04635407030582428,1.1511062026023864,1.3220062255859375,0.7523394823074341,0.8117563128471375,0.733586311340332
54,15,1.8336448598130841,1.5,0.04060822420782039,0.039628482972136225,0.10707545280456543,0.0009797412356841672,0.03755343705415726,0.9247741699218749,0.998674750328064,0.7523394823074341,0.8406617641448975,0.733586311340332
56,15,1.901557632398754,1.5,0.040807445808031015,0.039628482972136225,0.122810959815979,0.0011789628358947876,0.03495470806956291,0.8565767645835876,0.901249885559082,0.7523394823074341,0.856397271156311,0.733586311340332
58,15,1.9694704049844238,1.5,0.040947291265168155,0.039628482972136225,0.13344353437423706,0.0013188082930319313,0.033194102346897125,0.8106544017791747,0.8356465101242065,0.7523394823074341,0.8670298457145691,0.733586311340332
60,15,2.0373831775700935,1.5,0.04104511808042297,0.039628482972136225,0.14070743322372437,0.0014166351082867473,0.03206608444452286,0.7812399268150328,0.7936258316040039,0.7523394823074341,0.8742937445640564,0.733586311340332
62,15,2.1052959501557633,1.5,0.04110635588209934,0.039628482972136225,0.14518815279006958,0.0014778729099631188,0.030764535069465637,0.748413074016571,0.7467303276062012,0.7523394823074341,0.8787744641304016,0.733586311340332
64,15,2.173208722741433,1.5,0.04112709450259196,0.039628482972136225,0.1466946005821228,0.001498611530455731,0.029394499957561493,0.7147234678268433,0.6986023187637329,0.7523394823074341,0.8802809119224548,0.733586311340332
66,15,2.241121495327103,1.5,0.04112709450259196,0.039628482972136225,0.1466946005821228,0.001498611530455731,0.029394499957561493,0.7147234678268433,0.6986023187637329,0.7523394823074341,0.8802809119224548,0.733586311340332
68,15,2.309034267912773,1.5,0.04112709450259196,0.039628482972136225,0.1466946005821228,0.001498611530455731,0.029394499957561493,0.7147234678268433,0.6986023187637329,0.7523394823074341,0.8802809119224548,0.733586311340332
70,15,2.3769470404984423,1.5,0.04112709450259196,0.039628482972136225,0.1466946005821228,0.001498611530455731,0.029394499957561493,0.7147234678268433,0.6986023187637329,0.7523394823074341,0.8802809119224548,0.733586311340332
72,15,2.444859813084112,1.5,0.041146567363828504,0.039628482972136225,0.14810419082641602,0.0015180843916922768,0.030705515295267105,0.7462473034858703,0.7436363697052002,0.7523394823074341,0.881690502166748,0.733586311340332
74,15,2.512772585669782,1.5,0.041166105200967376,0.039628482972136225,0.14951378107070923,0.00153762222883115,0.02942238189280033,0.7147234678268433,0.6986023187637329,0.7523394823074341,0.8831000924110413,0.733586311340332
76,15,2.580685358255452,1.5,0.041166105200967376,0.039628482972136225,0.14951378107070923,0.00153762222883115,0.02942238189280033,0.7147234678268433,0.6986023187637329,0.7523394823074341,0.8831000924110413,0.733586311340332
78,15,2.6485981308411217,1.5,0.041166105200967376,0.039628482972136225,0.14951378107070923,0.00153762222883115,0.02942238189280033,0.7147234678268433,0.6986023187637329,0.7523394823074341,0.8831000924110413,0.733586311340332
80,15,2.7165109034267916,1.5,0.04121838050977233,0.039628482972136225,0.1532626748085022,0.0015898975376361004,0.03291543945670128,0.7985621690750121,0.8183718919754028,0.7523394823074341,0.8868489861488342,0.733586311340332
82,15,2.784423676012461,1.5,0.04135521790233296,0.039628482972136225,0.16292840242385864,0.0017267349301967317,0.03502980247139931,0.8470467567443847,0.8876355886459351,0.7523394823074341,0.8965147137641907,0.733586311340332
84,15,2.852336448598131,1.5,0.04154019369937157,0.039628482972136225,0.1756851077079773,0.001911710727235343,0.03604387491941452,0.8676867485046386,0.9171212911605835,0.7523394823074341,0.9092714190483093,0.733586311340332
86,15,2.9202492211838007,1.5,0.04178434637909821,0.039628482972136225,0.19204407930374146,0.002155863406961987,0.038759496062994,0.9276080131530761,1.0027230978012085,0.7523394823074341,0.9256303906440735,0.733586311340332
88,15,2.9881619937694706,1.5,0.04206395432409948,0.039628482972136225,0.21019959449768066,0.0024354713519632535,0.03818837180733681,0.9078644871711731,0.9745180606842041,0.7523394823074341,0.9437859058380127,0.733586311340332
90,15,3.0560747663551404,1.5,0.042298650931357214,0.039628482972136225,0.22502386569976807,0.002670167959220987,0.036085329949855804,0.8531083106994628,0.8962949514389038,0.7523394823074341,0.9586101770401001,0.733586311340332
92,15,3.1239875389408103,1.5,0.04252392476133792,0.039628482972136225,0.23893791437149048,0.0028954417892016987,0.03774033859372139,0.887508338689804,0.9454378485679626,0.7523394823074341,0.9725242257118225,0.733586311340332
94,15,3.1919003115264797,1.5,0.042775640638146255,0.039628482972136225,0.25415730476379395,0.00314715766601003,0.03774094581604004,0.8822999835014342,0.9379973411560059,0.7523394823074341,0.987743616104126,0.733586311340332
96,19,3.2598130841121495,1.9,0.042758380500099044,0.039628482972136225,0.25312405824661255,0.0031298975279628193,0.03373432531952858,0.7889523386955261,0.774690568447113,0.82222980260849,0.9976184368133545,0.7444943785667419
98,22,3.3277258566978194,2.2,0.04214815211217637,0.039628482972136225,0.2155587077140808,0.0025196691400401405,0.03343649208545685,0.7933086514472961,0.6986023187637329,1.0142900943756104,1.0,0.7844412922859192
100,23,3.3956386292834893,2.3,0.04123227777778084,0.039628482972136225,0.15425390005111694,0.0016037948056446137,0.03271738439798355,0.7934895753860474,0.6986023187637329,1.0148931741714478,1.0,0.8457460999488831
102,24,3.463551401869159,2.4,0.04043242304010738,0.039628482972136225,0.09248459339141846,0.0008039400679711494,0.03212621062994003,0.7945655703544616,0.6986023187637329,1.018479824066162,1.0,0.9075154066085815
104,29,3.531464174454829,2.9,0.03973020615268485,0.039628482972136225,0.019999980926513672,0.00010172318054862264,0.0315270870923996,0.7935294151306151,0.6986023187637329,1.0150259733200073,1.0,0.9800000190734863
